"original_miRNA_id","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","feature_family","primary_logFC","direction_retention_fraction","loo_min_logFC","loo_max_logFC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction"
"hsa-miR-29c-3p:hsa-mir-29c","hsa-miR-29c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.160932827824728,0.947368421052632,-0.301238394300821,0.0410653299142712,0.201998157738999,0.0176081461848148,0
"hsa-miR-409-3p:hsa-mir-409","hsa-miR-409-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.181403164915309,1,0.090951718091785,0.245850178684064,0.0904514468235237,0.017961414692138,0
"hsa-miR-342-3p:hsa-mir-342","hsa-miR-342-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.579428520558872,1,-0.653897168483066,-0.437187921625918,0.142240598932954,0.0179720126226169,0
"hsa-miR-132-3p:hsa-mir-132","hsa-miR-132-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0844860381364944,0.736842105263158,-0.31923575073399,0.133507252149248,0.234749712597495,0.0333778174670933,0
"hsa-miR-28-3p:hsa-mir-28","hsa-miR-28-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.247656736675173,1,0.0519685787480308,0.433681049720253,0.195688157927143,0.0125556584909662,0
"hsa-miR-1244:hsa-mir-1244-1","hsa-miR-1244","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.292096141726567,1,0.182197469710352,0.464957683642088,0.172861541915521,0.0312599041517919,0
"hsa-miR-378a-3p:hsa-mir-378a","hsa-miR-378a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.483683606317652,1,0.110049489248572,0.907856563063147,0.424172956745495,0.0261241776344068,0
"hsa-miR-361-5p:hsa-mir-361","hsa-miR-361-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.145556194010919,0.973684210526316,-0.21868370379285,-0.0204847294548339,0.125071464556085,0.0173425724656521,0
"hsa-miR-411-5p:hsa-mir-411","hsa-miR-411-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0831954117959827,0.842105263157895,-0.0425816393540967,0.221469574090189,0.138274162294206,0.0127312953395247,0
"hsa-miR-223-3p:hsa-mir-223","hsa-miR-223-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.613362725301426,1,-0.726822538374839,-0.343423686732869,0.269939038568557,0.0242999554887646,0
"hsa-miR-30c-5p:hsa-mir-30c-1","hsa-miR-30c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0326082354052562,0.5,-0.26764535879448,0.276381899634714,0.308990135039971,0.0231422515118852,0
"hsa-miR-130b-5p:hsa-mir-130b","hsa-miR-130b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.175461290380398,1,0.0893377593652566,0.288178878215267,0.112717587834869,0.0219097550295569,0
"hsa-miR-141-3p:hsa-mir-141","hsa-miR-141-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0536820338666901,0.5,-0.165511938126226,0.295180240868958,0.241498207002268,0.0185224832438633,0
"hsa-miR-30e-5p:hsa-mir-30e","hsa-miR-30e-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.228317478168197,0.947368421052632,-0.427541313429661,0.155047802853663,0.38336528102186,0.0271510216775443,0
"hsa-miR-139-5p:hsa-mir-139","hsa-miR-139-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0746913782780212,0.763157894736842,-0.304623581975713,0.0508761164230309,0.229932203697692,0.0176736428586462,0
"hsa-miR-493-5p:hsa-mir-493","hsa-miR-493-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.100055772646269,0.947368421052632,0.0401973761519082,0.189253954268153,0.0891981816218831,0.0176515012878207,0
"hsa-miR-186-5p:hsa-mir-186","hsa-miR-186-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0191077141978086,0.736842105263158,-0.123776402382885,0.205323360416258,0.224431074614066,0.0177758994361262,0
"hsa-miR-338-5p:hsa-mir-338","hsa-miR-338-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0188411339370393,0.736842105263158,-0.195277463698033,0.221505239339783,0.240346373276822,0.0202363850639592,0
"hsa-miR-10a-3p:hsa-mir-10a","hsa-miR-10a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0221948313963804,0.894736842105263,-0.11964494143806,0.0459447323885104,0.09745011004168,0.0173280988556762,0
"hsa-miR-320d:hsa-mir-320d-1","hsa-miR-320d","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.323831994462345,1,0.191977105784567,0.455136635385886,0.131854888677778,0.0135835848060156,0
"hsa-miR-543:hsa-mir-543","hsa-miR-543","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.21166723657332,1,0.11098139430657,0.333859664529867,0.122192427956548,0.0265460922191239,0
"hsa-miR-103a-3p:hsa-mir-103a-1","hsa-miR-103a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.268407223996911,0.973684210526316,-0.0145364968946467,0.737223441577448,0.468816217580537,0.0363019973238398,0
"hsa-miR-574-3p:hsa-mir-574","hsa-miR-574-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.00107472807900511,0.894736842105263,-0.0904986665958295,0.0659491706205538,0.0894239385168244,0.0149770242470866,0
"hsa-miR-15a-5p:hsa-mir-15a","hsa-miR-15a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.561949236107123,1,-0.797879345069688,-0.357102200898607,0.235930108962565,0.0281275819697162,0
"hsa-miR-1247-5p:hsa-mir-1247","hsa-miR-1247-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.114838230070208,0.921052631578947,-0.250887230216442,0.314969854814957,0.36572546028665,0.0293938418863649,0
"hsa-miR-382-5p:hsa-mir-382","hsa-miR-382-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0935873625013666,0.868421052631579,-0.386221027851259,0.405056091119612,0.479808390352625,0.0361674634031368,0
"hsa-miR-432-5p:hsa-mir-432","hsa-miR-432-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.210204802394202,0.973684210526316,0.0483743294105255,0.330103138269942,0.161830472983676,0.0197393235095082,0
"hsa-miR-148b-3p:hsa-mir-148b","hsa-miR-148b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.146351432384265,0.842105263157895,-0.141776349653576,0.502998813321152,0.356647380936886,0.0232716180029772,0
"hsa-miR-17-5p:hsa-mir-17","hsa-miR-17-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0370107102734849,0.710526315789474,-0.16081862213847,0.256127667567468,0.219116957293983,0.0185878647569588,0
"hsa-miR-340-5p:hsa-mir-340","hsa-miR-340-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.115597361217441,0.763157894736842,-0.169343319663637,0.59211068529139,0.476513324073949,0.027155744200191,0
"hsa-miR-144-5p:hsa-mir-144","hsa-miR-144-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.00460297777112,1,-1.38836335994211,-0.601183664449953,0.403419313321162,0.0443161108671607,0
"hsa-miR-24-2-5p:hsa-mir-24-2","hsa-miR-24-2-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.220987669258818,1,0.127238738803287,0.34533158072233,0.124343911463512,0.00972513663799436,0
"hsa-miR-664a-3p:hsa-mir-664a","hsa-miR-664a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.1790147236534,1,-0.263973334477502,-0.11528883661582,0.0849586108241011,0.0108794188055429,0
"hsa-miR-140-3p:hsa-mir-140","hsa-miR-140-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0375519565593806,0.605263157894737,-0.0715621597340493,0.125882609743333,0.10911411629343,0.0177706221899003,0
"hsa-miR-342-5p:hsa-mir-342","hsa-miR-342-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.542731573132133,1,-0.828236043133776,-0.354222679756086,0.285504470001643,0.0232171519299134,0
"hsa-miR-95-3p:hsa-mir-95","hsa-miR-95-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0998440680331712,0.947368421052632,-0.0256922057119757,0.231240061033949,0.131395993000778,0.0107863988480481,0
"hsa-miR-151a-5p:hsa-mir-151a","hsa-miR-151a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0934059280916025,0.947368421052632,-0.158687790618939,0.006738614495937,0.100144542587539,0.0111856761135086,0
"hsa-miR-652-3p:hsa-mir-652","hsa-miR-652-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.135887329720067,0.921052631578947,-0.0738403368303518,0.356309310193676,0.220421980473609,0.0131102615975484,0
"hsa-miR-194-3p:hsa-mir-194-2","hsa-miR-194-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.03734786935211,1,0.710694934756586,1.80620932174521,0.7688614523931,0.0468967178941174,0
"hsa-miR-335-3p:hsa-mir-335","hsa-miR-335-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.206423664093193,1,0.125450463171099,0.326709649264679,0.120285985171486,0.0165425086067387,0
"hsa-miR-374a-3p:hsa-mir-374a","hsa-miR-374a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.141457445634118,0.921052631578947,-0.362587748589231,0.0533461526855095,0.221130302955113,0.0207865859293277,0
"hsa-miR-24-1-5p:hsa-mir-24-1","hsa-miR-24-1-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0164213614382146,0.921052631578947,-0.0768291152865255,0.0335622357924896,0.0604077538483109,0.0130179122365044,0
"hsa-miR-9-3p:hsa-mir-9-1","hsa-miR-9-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.00903356596053357,0.763157894736842,-0.162593469145021,0.0877567759457393,0.171627035105555,0.0265370688062169,0
"hsa-miR-362-5p:hsa-mir-362","hsa-miR-362-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.210437691618527,1,0.0790207661788855,0.542792408669475,0.332354717050948,0.0173861023366738,0
"hsa-let-7b-3p:hsa-let-7b","hsa-let-7b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0353746789788707,0.736842105263158,-0.0501437811149657,0.194925658111266,0.159550979132395,0.0152286081624932,0
"hsa-miR-106b-5p:hsa-mir-106b","hsa-miR-106b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0775953854706105,0.842105263157895,-0.357803343789073,0.199501750173914,0.280207958318462,0.0234590459882791,0
"hsa-miR-134-5p:hsa-mir-134","hsa-miR-134-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.162061180013017,1,0.0961705897791171,0.221955365758908,0.0658905902339004,0.010041137866874,0
"hsa-miR-181a-2-3p:hsa-mir-181a-2","hsa-miR-181a-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0368766296972559,0.736842105263158,-0.0371811295315557,0.0894957447449904,0.0740577592288116,0.0127473436129707,0
"hsa-miR-340-3p:hsa-mir-340","hsa-miR-340-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.00627545780394929,0.868421052631579,-0.127061800073656,0.109703310435532,0.133337257877605,0.0137696734765482,0
"hsa-miR-101-3p:hsa-mir-101-2","hsa-miR-101-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0608872159170339,0.342105263157895,-0.481645348670214,0.735258182961972,0.674370967044938,0.0597927327176918,0
"hsa-miR-221-5p:hsa-mir-221","hsa-miR-221-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.277157119439956,0.973684210526316,-0.46443951876131,0.0109649974636906,0.288122116903647,0.0214081281470814,0
"hsa-miR-1301-3p:hsa-mir-1301","hsa-miR-1301-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.134214674640776,1,-0.26380575913359,-0.0567245428616345,0.129591084492814,0.0161425635843727,0
"hsa-miR-128-3p:hsa-mir-128-1","hsa-miR-128-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.152138272295039,0.947368421052632,-0.0116899794215314,0.461441252858706,0.309302980563668,0.0193922244022789,0
"hsa-miR-222-3p:hsa-mir-222","hsa-miR-222-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.312728660857817,1,0.169616503650992,0.608315020149809,0.295586359291992,0.0284249922955831,0
"hsa-miR-552-5p:hsa-mir-552","hsa-miR-552-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.87919691866582,1,0.646577347737166,1.3576306330708,0.478433714404984,0.0452760761351448,0
"hsa-miR-590-3p:hsa-mir-590","hsa-miR-590-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.513178734275564,1,-0.582921310587152,-0.400906937472286,0.112271796803278,0.0135332091213587,0
"hsa-miR-1468-5p:hsa-mir-1468","hsa-miR-1468-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.149173910095775,1,-0.217340505947072,-0.0735041372274959,0.0756697728682788,0.0181794234938554,0
"hsa-miR-744-5p:hsa-mir-744","hsa-miR-744-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.235415526385094,1,0.179908119485102,0.28155070340545,0.0555074068999925,0.0103812888946555,0
"hsa-miR-454-3p:hsa-mir-454","hsa-miR-454-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.17076172383302,1,-0.252785808228987,-0.111897571066787,0.0820240843959667,0.0139796675780114,0
"hsa-miR-500a-3p:hsa-mir-500a","hsa-miR-500a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.221227160127854,0.973684210526316,0.0195016707312704,0.53230691914053,0.311079759012677,0.0199467083412392,0
"hsa-miR-877-5p:hsa-mir-877","hsa-miR-877-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0205316854528412,0.763157894736842,-0.22141007818285,0.0929769950749457,0.200878392730009,0.0179490320841614,0
"hsa-miR-363-3p:hsa-mir-363","hsa-miR-363-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.63285209528069,1,-0.983788901255944,-0.423171399210127,0.350936805975254,0.0295626881247679,0
"hsa-miR-4709-3p:hsa-mir-4709","hsa-miR-4709-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.501856561082144,1,0.348893641809128,0.775697157894939,0.273840596812795,0.0189790798108943,0
"hsa-miR-505-3p:hsa-mir-505","hsa-miR-505-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0329172400406108,0.789473684210526,-0.0597923223925116,0.268261035904562,0.235343795863952,0.0133772549976415,0
"hsa-miR-889-3p:hsa-mir-889","hsa-miR-889-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.310167771983923,1,0.190011019776442,0.411043308426578,0.120156752207481,0.015667766071023,0
"hsa-miR-3615:hsa-mir-3615","hsa-miR-3615","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0131144073077755,0.868421052631579,-0.121278764784278,0.0760371746209318,0.108164357476503,0.0159573981595991,0
"hsa-miR-664a-5p:hsa-mir-664a","hsa-miR-664a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.214794691672794,1,-0.472703118263025,-0.051684195563649,0.25790842659023,0.0244932163065783,0
"hsa-miR-335-5p:hsa-mir-335","hsa-miR-335-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0879760989171202,0.736842105263158,-0.187169610696583,0.444149774282951,0.356173675365831,0.0333946563476633,0
"hsa-miR-625-3p:hsa-mir-625","hsa-miR-625-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0659795630896999,0.736842105263158,-0.0620289007722016,0.284404103032485,0.218424539942785,0.0151640048486908,0
"hsa-miR-2110:hsa-mir-2110","hsa-miR-2110","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0332085276772253,0.736842105263158,-0.0821370039506741,0.0967425283857656,0.115345531627899,0.00975437178426351,0
"hsa-miR-483-5p:hsa-mir-483","hsa-miR-483-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.411367958913672,1,-0.792462153278417,-0.0901503345113469,0.381094194364745,0.0328975055893359,0
"hsa-miR-511-5p:hsa-mir-511","hsa-miR-511-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0380263313409868,0.68421052631579,-0.118269962571856,0.148921911755221,0.156296293912843,0.0140390961486545,0
"hsa-miR-1260b:hsa-mir-1260b","hsa-miR-1260b","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.231198593223082,1,-0.486879527420598,-0.0621450673252119,0.255680934197516,0.028255362997062,0
"hsa-miR-485-5p:hsa-mir-485","hsa-miR-485-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0263937374139403,0.81578947368421,-0.0796563376623712,0.0997854377711923,0.106050075076311,0.0131625751730857,0
"hsa-miR-143-5p:hsa-mir-143","hsa-miR-143-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.802334228520649,1,0.597257058776468,0.857388805624385,0.205077169744181,0.0174587629709346,0
"hsa-miR-421:hsa-mir-421","hsa-miR-421","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.267928861969031,1,-0.400636973261421,-0.144266523799746,0.13270811129239,0.022297345772366,0
"hsa-miR-361-3p:hsa-mir-361","hsa-miR-361-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.301875470025118,1,0.0885005526825849,0.752984939146406,0.451109469121288,0.0274082875485895,0
"hsa-miR-27a-5p:hsa-mir-27a","hsa-miR-27a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.193981161000647,0.973684210526316,-0.0896784354990773,0.662716228992864,0.468735067992217,0.0329160522144215,0
"hsa-miR-203b-3p:hsa-mir-203b","hsa-miR-203b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.223807049109818,1,0.127479903489595,0.340602382330647,0.116795333220829,0.0159157313337466,0
"hsa-miR-584-5p:hsa-mir-584","hsa-miR-584-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0825464971430626,0.868421052631579,-0.0314154016571936,0.190378843886792,0.113961898800256,0.0142650408142099,0
"hsa-miR-651-5p:hsa-mir-651","hsa-miR-651-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.00123326911762012,0.68421052631579,-0.270979481499015,0.355606988289286,0.356840257406906,0.0267512963825065,0
"hsa-miR-16-2-3p:hsa-mir-16-2","hsa-miR-16-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.022720011042733,0.763157894736842,-0.252665503318459,0.335653972139568,0.312933961096835,0.0217225650389387,0
