"ensembl_gene_id","primary_log2FC","direction_retention_fraction","loo_min_log2FC","loo_max_log2FC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","gene_symbol","gene_biotype","mapping_status"
"ENSG00000082153",-0.0543864920810097,0.736842105263158,-0.136471335287852,0.0056346826394083,0.0820848432068427,0.0209446316246557,0,"BZW1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000262406",-0.641106120475269,1,-1.17323108257105,-0.129525619013189,0.532124962095785,0.0530454189051989,0,"MMP12","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000095203",0.572681777652152,1,0.48437558566785,0.720644594925281,0.147962817273129,0.0202598232099004,0,"EPB41L4B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000111371",-0.0305921902715346,0.605263157894737,-0.106774789742164,0.0664477343038718,0.0970399245754063,0.0180867014390239,0,"SLC38A1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000086598",0.0251423102977637,0.947368421052632,-0.0233243304820605,0.0778079436235636,0.0526656333257999,0.0135210306183564,0,"TMED2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000170759",-0.110274567614052,1,-0.153419340068798,-0.0756609917128939,0.0431447724547462,0.0126643402463299,0,"KIF5B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000256222",0.105179729995289,0.894736842105263,-0.0234748315315699,0.26139171377687,0.156211983781581,0.0224181201441573,0,"MTRNR2L3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000234335",-0.141716827544428,1,-0.252753302072075,-0.101142979917749,0.111036474527648,0.017686597592759,0,"RPS4XP11","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000226085",-0.0261312362278631,0.842105263157895,-0.0662746862200959,0.0185587465640023,0.0446899827918654,0.0125282459769366,0,"UQCRFS1P1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000179051",-0.0291664302622406,0.789473684210526,-0.101383169215128,0.000343371049127977,0.072216738952887,0.0108689060444574,0,"RCC2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000100941",-0.20600414983415,1,-0.269123314175228,-0.171111865087816,0.0631191643410773,0.015052754353739,0,"PNN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000189067",-0.0914725915204198,0.973684210526316,-0.160369023139886,-0.0251999249577773,0.0688964316194659,0.0192786269167222,0,"LITAF","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000127022",0.0418302484229989,0.81578947368421,-0.0266735763858333,0.127240718052049,0.0854104696290499,0.0133928307385609,0,"CANX","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000162244",-0.0711954373863944,0.921052631578947,-0.144366384436699,-0.0167676251211517,0.0731709470503042,0.0133434883023481,0,"RPL29","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000188873",0.0206382857350152,0.973684210526316,-0.0599267037096083,0.0438658996257036,0.0805649894446235,0.0138760316455849,0,"RPL10AP2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000230897",-0.144657627233931,1,-0.225610176036917,-0.0904347696305077,0.080952548802986,0.0139856623491554,0,"RPS18P12","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000216490",-0.364213546629713,1,-0.494425743287797,-0.225538928834562,0.138674617795152,0.0246009861158506,0,"IFI30","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000006756",0.0666573143094465,0.605263157894737,0.0133811893009473,0.201640035102705,0.134982720793259,0.0207650885176941,0,"ARSD","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000242071",-0.0543929050961172,0.81578947368421,-0.126736370467823,0.0111138551085961,0.0723434653717059,0.0124408333834337,0,"RPL7AP6","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000230989",-0.0280551301032664,0.710526315789474,-0.120392065483739,0.00246489162452388,0.0923369353804722,0.0112969773128504,0,"HSBP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000204616",0.59076182913916,1,0.291306272721225,0.900551760925887,0.309789931786726,0.0677969942444673,0,"TRIM31","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000270800",-0.167090697097672,1,-0.258160058697528,-0.129187876067487,0.0910693615998558,0.0139818696813686,0,"RPS10-NUDT3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000140319",0.00453469845280407,0.947368421052632,-0.0682404062514378,0.0270882582014078,0.0727751047042419,0.0129025251138031,0,"SRP14","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000116489",-0.0659294078680659,0.894736842105263,-0.121636367063747,-0.00709703562636386,0.058832372241702,0.0139193999188509,0,"CAPZA1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000064651",0.344876558349079,1,0.246801985563595,0.461642410234764,0.116765851885685,0.0197981600852077,0,"SLC12A2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000180172",-0.0578969002516671,0.736842105263158,-0.191550769081613,0.0252760251964019,0.133653868829946,0.0203000489635777,0,"RPS12P23","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000146731",-0.281300817298201,1,-0.319544022424781,-0.255056775230835,0.0382432051265806,0.0136344995238077,0,"CCT6A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000205542",0.206288816972564,1,0.17089247044912,0.220781430819098,0.035396346523444,0.0105825662009365,0,"TMSB4X","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000170860",-0.058124147206699,0.868421052631579,-0.139789017348837,-0.041048756149068,0.0816648701421375,0.0136248217571805,0,"LSM3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000198189",0.429501734860671,1,0.326925335730504,0.541575092619968,0.112073357759297,0.0183985425828062,0,"HSD17B11","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000266412",0.0163213538313755,0.947368421052632,-0.0533687694431549,0.0786864673979543,0.0696901232745304,0.0168956158660097,0,"NCOA4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000120053",0.0553890298540385,0.473684210526316,0.00357696313434497,0.126737545471628,0.0713485156175898,0.0165778673421353,0,"GOT1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000119421",-0.0537782382823167,0.81578947368421,-0.0987335174329948,0.00350952108558004,0.0572877593678967,0.0108175536901859,0,"NDUFA8","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000172380",0.192710769271424,1,0.118019921174063,0.218966416655952,0.0746908480973618,0.0150797363933354,0,"GNG12","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000227376",0.223091111368074,1,0.0977850812787948,0.330112339753509,0.125306030089279,0.0151076429803956,0,"FTH1P16","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000187097",0.533872148772295,1,0.448450928674627,0.639037355139975,0.10516520636768,0.0171726142759206,0,"ENTPD5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000239344",-0.0540989677406288,0.763157894736842,-0.182778771368691,-0.0192633392852786,0.128679803628062,0.011424418518638,0,"AC090686.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000090060",-0.134876563095553,1,-0.212796895504911,-0.0904434410821022,0.0779203324093585,0.00909883343104935,0,"PAPOLA","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000124614",-0.17851329544375,1,-0.278766167622039,-0.141447578360528,0.100252872178289,0.0141194908163259,0,"RPS10","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000226564",0.265976864202064,1,0.119032799621236,0.380216220053802,0.146944064580828,0.0177703747941506,0,"FTH1P20","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000134287",0.0302339464174436,0.894736842105263,-0.0245350726651958,0.107620602270843,0.0773866558533999,0.0192497645087478,0,"ARF3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000108179",-0.075485831547935,0.921052631578947,-0.138859381884126,0.00485770107569394,0.0803435326236289,0.0150262331073281,0,"PPIF","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000118640",0.153446341213844,1,0.0970656908262164,0.195107371236998,0.0563806503876277,0.0143170563078842,0,"VAMP8","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
